source,target,weight
2723,3402,2.0
2723,3403,2.0
2723,3404,2.0
2723,3406,5.0
2723,3407,5.0
2723,3408,11.0
2723,3411,5.0
2723,3412,5.0
2723,3413,5.0
2723,3414,7.0
2723,3415,7.0
2723,3418,2.0
2723,3419,2.0
2723,3420,2.0
2723,3421,2.0
2723,3422,2.0
2723,3423,5.0
2723,3424,5.0
2723,3426,2.0
2723,3429,4.0
2723,3430,16.0
2723,3431,3.0
2723,3433,9.0
2723,3434,5.0
2723,3435,14.0
2723,3436,4.0
2723,3437,5.0
2723,3438,7.0
2723,3440,5.0
2723,3443,3.0
2723,3445,5.0
2723,3447,5.0
2723,3449,6.0
2723,3450,10.0
2723,3451,11.0
2723,3452,8.0
2723,3454,4.0
2723,3455,5.0
2723,3457,3.0
2723,3458,5.0
2723,3459,7.0
2723,3460,11.0
2723,3463,5.0
2723,3464,2.0
2723,3465,7.0
2723,3466,9.0
2723,3468,2.0
2723,3469,6.0
2723,3470,5.0
2723,3474,2.0
2723,3475,2.0
2723,3477,5.0
2723,3478,5.0
2723,3480,5.0
2723,3482,17.0
2723,3483,7.0
2723,3484,15.0
2723,3485,5.0
2723,3486,5.0
2723,3488,5.0
2723,3489,5.0
2723,3491,6.0
2723,3493,5.0
2723,3494,10.0
2723,3495,5.0
2723,3496,11.0
2723,3497,9.0
2723,3498,4.0
2723,3501,5.0
2723,3502,5.0
2723,3503,13.0
2723,3504,5.0
2723,3505,5.0
2723,3506,3.0
2723,3507,9.0
2723,3508,9.0
2723,3510,7.0
2723,3511,5.0
2723,3512,5.0
2723,3513,6.0
2723,3514,2.0
2723,3515,5.0
2723,3516,7.0
2723,3517,5.0
2723,3518,30.0
2723,3519,4.0
2723,3520,7.0
2723,3521,6.0
2723,3523,5.0
2723,3526,2.0
2723,3531,18.0
2723,3532,5.0
2723,3536,3.0
2723,3545,5.0
2723,3555,5.0
2723,3556,5.0
2723,3562,4.0
2723,3564,3.0
2723,3567,3.0
2723,3570,2.0
2723,3572,7.0
2723,3573,2.0
2723,3574,5.0
2723,3575,13.0
2723,3583,6.0
2723,3599,13.0
2723,3603,5.0
2723,3609,5.0
2723,3611,5.0
2723,3612,16.0
2723,3613,4.0
2723,3619,2.0
2723,3625,5.0
2723,3626,5.0
2723,3628,2.0
2723,3630,5.0
2723,3631,11.0
2723,3634,5.0
2723,3636,2.0
2723,3637,2.0
2723,3644,8.0
2723,3648,3.0
2723,3656,2.0
2723,3663,9.0
2723,3666,2.0
2723,3671,7.0
2723,3673,5.0
2723,3674,2.0
2723,3677,15.0
2723,3680,5.0
2723,3681,5.0
2723,3683,5.0
2723,3684,9.0
2723,3687,2.0
2723,3690,5.0
2723,3692,9.0
2723,3693,10.0
2723,3694,4.0
2723,3696,7.0
2723,3703,5.0
2723,3709,2.0
2723,3710,5.0
2723,3718,5.0
2723,3720,7.0
2723,3727,2.0
2723,3734,5.0
2723,3735,3.0
2723,3739,5.0
2723,3742,5.0
2723,3759,8.0
2723,3770,5.0
2723,3777,5.0
2723,3790,5.0
2723,3793,2.0
2723,3794,5.0
2723,3795,2.0
2723,3817,7.0
2723,3822,2.0
2723,3823,2.0
2723,3841,2.0
2723,3843,2.0
2723,3854,2.0
2723,3860,5.0
2723,3867,5.0
2723,3875,2.0
2723,3897,5.0
2723,3906,5.0
2723,3925,5.0
2723,3927,3.0
2723,3929,2.0
2723,3936,5.0
2723,3948,5.0
2723,3964,5.0
2723,3969,5.0
2723,3974,3.0
2723,3979,2.0
2723,3980,5.0
2723,3984,5.0
2723,3997,5.0
2723,4035,5.0
2723,4064,5.0
2723,4065,9.0
2723,4066,5.0
2723,4069,2.0
2723,4073,5.0
2723,4076,5.0
2723,4086,5.0
2723,4095,5.0
2723,4102,5.0
2723,4104,10.0
2723,4112,5.0
2723,4142,2.0
2723,4162,2.0
2723,4175,2.0
2723,4183,5.0
2726,2720,2.0
2727,700,2.0
2727,1673,2.0
2727,2707,4.0
2727,2745,2.0
2727,2748,6.0
2727,2777,6.0
2737,3496,4.0
2745,700,16.0
2745,1673,6.0
2745,2386,4.0
2745,2500,4.0
2745,2692,2.0
2745,2707,24.0
2745,2713,2.0
2745,2727,6.0
2745,2748,12.0
2745,2758,2.0
2745,2764,2.0
2745,2766,6.0
2745,2768,4.0
2745,2777,44.0
2745,2954,2.0
2748,225,11.0
2748,499,12.0
2748,957,2.0
2748,1673,59.0
2748,1803,4.0
2748,2095,4.0
2748,2525,8.0
2748,2662,8.0
2748,2707,28.0
2748,2713,2.0
2748,2722,2.0
2748,2723,6.0
2748,2729,2.0
2748,2738,4.0
2748,2740,2.0
2748,2744,2.0
2748,2745,10.0
2748,2754,3.0
2748,2756,2.0
2748,2757,4.0
2748,2762,2.0
2748,2777,2.0
2748,2804,4.0
2748,2805,8.0
2748,2808,2.0
2748,2837,3.0
2748,2840,2.0
2748,2845,2.0
2748,2880,2.0
2748,2886,2.0
2748,2915,2.0
2748,2954,11.0
2748,2975,4.0
2748,2999,2.0
2748,3003,2.0
2748,3004,3.0
2748,3017,4.0
2748,3037,2.0
2748,3041,2.0
2748,3051,2.0
2748,3054,2.0
2748,3055,6.0
2748,3071,4.0
2748,3074,10.0
2748,3077,4.0
2748,3085,2.0
2748,3088,4.0
2748,3099,9.0
2748,3124,4.0
2748,3141,2.0
2748,3142,2.0
2748,3145,2.0
2748,3158,8.0
2748,3159,5.0
2748,3162,2.0
2748,3172,5.0
2748,3173,4.0
2748,3174,6.0
2748,3180,2.0
2748,3225,2.0
2748,3257,2.0
2748,3419,6.0
2748,4094,2.0
2763,2777,8.0
2764,3021,2.0
2766,53,6.0
2766,150,8.0
2766,354,2.0
2766,801,8.0
2766,2640,6.0
2766,2707,2.0
2773,2745,2.0
2773,2777,4.0
2774,2506,2.0
2774,2546,2.0
2774,2707,2.0
2774,2744,4.0
2774,2761,2.0
2774,2767,2.0
2774,2772,2.0
2774,2777,6.0
2774,2837,2.0
2774,2902,4.0
2774,3054,2.0
2774,3056,2.0
2774,3084,2.0
2774,3090,2.0
2774,3347,2.0
2774,3793,2.0
2776,1927,6.0
2776,2744,2.0
2777,2612,2.0
2788,2805,2.0
2789,2729,2.0
2789,2749,2.0
2789,2753,4.0
2789,2769,2.0
2789,2770,2.0
2789,2777,2.0
2789,2841,2.0
2803,1803,2.0
2804,2946,2.0
2805,8,13.0
2805,23,24.0
2805,225,15.0
2805,1673,22.0
2805,1803,16.0
2805,2149,5.0
2805,2432,2.0
2805,2510,3.0
2805,2626,8.0
2805,2693,3.0
2805,2723,95.0
2805,2748,11.0
2805,2796,2.0
2805,2903,2.0
2805,2918,2.0
2805,2934,3.0
2805,2968,5.0
2805,2985,6.0
2805,3026,5.0
2805,3036,5.0
2805,3040,7.0
2805,3124,2.0
2805,3158,24.0
2805,3166,5.0
2805,3184,2.0
2805,3190,37.0
2805,3197,4.0
2805,3207,17.0
2805,3208,4.0
2805,3209,117.0
2805,3231,2.0
2805,3233,2.0
2805,3241,5.0
2805,3247,3.0
2805,3249,5.0
2805,3251,5.0
2805,3253,3.0
2805,3254,2.0
2805,3256,10.0
2805,3258,5.0
2805,3266,10.0
2805,3270,4.0
2805,3272,10.0
2805,3278,9.0
2805,3279,9.0
2805,3280,2.0
2805,3281,2.0
2805,3283,9.0
2805,3285,3.0
2805,3289,2.0
2805,3295,2.0
2805,3297,7.0
2805,3300,5.0
2805,3304,5.0
2805,3305,9.0
2805,3307,5.0
2805,3310,5.0
2805,3311,6.0
2805,3312,3.0
2805,3313,11.0
2805,3314,9.0
2805,3315,5.0
2805,3317,5.0
2805,3318,5.0
2805,3319,9.0
2805,3320,18.0
2805,3322,5.0
2805,3323,5.0
2805,3324,15.0
2805,3325,8.0
2805,3327,5.0
2805,3328,4.0
2805,3329,7.0
2805,3330,3.0
2805,3331,3.0
2805,3333,5.0
2805,3334,2.0
2805,3336,5.0
2805,3337,5.0
2805,3338,5.0
2805,3339,9.0
2805,3340,5.0
2805,3341,3.0
2805,3343,7.0
2805,3344,5.0
2805,3345,7.0
2805,3352,5.0
2805,3353,9.0
2805,3354,9.0
2805,3355,5.0
2805,3356,4.0
2805,3357,9.0
2805,3361,5.0
2805,3364,6.0
2805,3365,3.0
2805,3366,5.0
2805,3367,11.0
2805,3368,5.0
2805,3369,5.0
2805,3372,7.0
2805,3375,10.0
2805,3377,5.0
2805,3378,18.0
2805,3379,7.0
2805,3380,5.0
2805,3381,2.0
2805,3382,5.0
2805,3383,3.0
2805,3384,7.0
2805,3385,5.0
2805,3386,8.0
2805,3387,4.0
2805,3388,5.0
2805,3389,11.0
2805,3390,5.0
2805,3391,6.0
2805,3392,9.0
2805,3393,15.0
2805,3394,5.0
2805,3395,3.0
2805,3396,7.0
2805,3397,5.0
2805,3399,3.0
2805,3400,11.0
2805,3401,7.0
2805,3403,3.0
2805,3404,7.0
2805,3405,7.0
2805,3409,5.0
2805,3414,7.0
2805,3416,7.0
2805,3418,11.0
2805,3419,7.0
2805,3420,7.0
2805,3425,3.0
2805,3427,5.0
2805,3428,5.0
2805,3429,5.0
2805,3430,2.0
2805,3432,7.0
2805,3433,2.0
2805,3435,4.0
2805,3436,11.0
2805,3439,5.0
2805,3448,4.0
2805,3449,8.0
2805,3451,2.0
2805,3452,13.0
2805,3453,3.0
2805,3454,5.0
2805,3456,3.0
2805,3459,2.0
2805,3461,5.0
2805,3464,5.0
2805,3466,9.0
2805,3468,7.0
2805,3469,4.0
2805,3470,2.0
2805,3471,5.0
2805,3472,5.0
2805,3473,5.0
2805,3474,5.0
2805,3475,3.0
2805,3478,2.0
2805,3481,5.0
2805,3482,6.0
2805,3484,8.0
2805,3490,11.0
2805,3496,2.0
2805,3504,6.0
2805,3514,5.0
2805,3521,5.0
2805,3525,2.0
2805,3562,7.0
2805,3582,5.0
2805,3599,8.0
2805,3677,6.0
2805,3692,6.0
2805,3694,5.0
2805,3709,5.0
2805,3795,7.0
2805,3817,6.0
2805,3841,5.0
2805,3849,4.0
2805,3881,2.0
2805,3884,2.0
2805,3885,6.0
2805,3893,2.0
2805,3894,2.0
2805,3899,2.0
2805,3901,2.0
2805,3920,2.0
2805,3969,2.0
2805,3974,4.0
2805,3977,5.0
2805,3979,5.0
2805,4022,2.0
2805,4025,2.0
2805,4092,2.0
2805,4142,7.0
2810,2843,2.0
2811,2813,2.0
2814,3905,2.0
2822,1673,2.0
2822,2740,6.0
2822,2840,8.0
2826,3576,2.0
2838,2723,2.0
2843,2852,2.0
2848,1673,2.0
2852,2790,2.0
2859,2877,6.0
2873,2841,2.0
2877,225,4.0
2880,2966,2.0
2901,3273,2.0
2902,2777,2.0
2906,1803,2.0
2909,23,2.0
2909,2960,2.0
2915,225,2.0
2915,776,2.0
2915,1673,42.0
2915,1803,2.0
2915,2525,4.0
2915,2723,6.0
2915,2777,4.0
2915,2843,2.0
2915,2860,2.0
2915,2876,4.0
2915,2919,4.0
2915,2954,4.0
2915,3072,2.0
2915,3074,2.0
2915,3111,2.0
2915,3116,2.0
2915,3128,2.0
2915,3143,7.0
2915,3148,2.0
2915,3154,2.0
2915,3164,5.0
2915,3173,3.0
2915,3174,3.0
2915,3177,2.0
2915,3182,4.0
2915,3190,8.0
2915,3208,2.0
2915,3209,2.0
2915,3257,2.0
2915,3422,3.0
2918,2671,2.0
2918,2768,4.0
2918,2772,4.0
2918,2773,4.0
2920,1673,8.0
2920,2723,4.0
2920,2805,2.0
2920,2840,4.0
2940,2805,2.0
2954,1673,12.0
2954,2723,2.0
2954,2805,4.0
2954,3062,4.0
2954,3161,2.0
2974,2723,2.0
2980,1673,4.0
2982,2723,2.0
2984,3378,2.0
2985,2976,2.0
2985,3864,2.0
2985,4100,2.0
2989,3209,2.0
2997,2748,2.0
3021,3171,6.0
3024,3835,2.0
3026,3929,4.0
3038,2954,2.0
3040,2805,2.0
3042,2662,4.0
3049,3209,2.0
3050,2748,2.0
3051,1673,4.0
3054,2805,2.0
3054,2954,2.0
3060,1673,2.0
3062,3225,12.0
3064,3124,2.0
3064,3180,4.0
3070,1532,2.0
3070,2723,8.0
3104,3378,2.0
3104,3625,2.0
3112,2448,2.0
3112,2538,2.0
3142,2454,2.0
3142,3111,4.0
3142,3119,2.0
3142,3121,4.0
3147,1673,2.0
3158,3178,2.0
3158,3180,2.0
3161,1673,8.0
3161,2707,2.0
3161,2723,2.0
3161,2727,8.0
3161,2771,2.0
3161,2777,13.0
3161,2839,4.0
3161,2856,7.0
3161,2975,11.0
3161,3155,2.0
3161,3157,5.0
3161,3158,14.0
3161,3174,9.0
3161,3176,5.0
3161,3177,4.0
3161,3178,5.0
3161,3180,7.0
3161,3182,5.0
3161,3209,2.0
3161,4111,4.0
3166,3748,2.0
3166,3823,2.0
3169,1673,4.0
3174,1673,2.0
3174,3854,14.0
3177,225,2.0
3177,1673,6.0
3177,2748,5.0
3177,2915,12.0
3177,3054,2.0
3177,3062,2.0
3177,3120,8.0
3177,3165,11.0
3177,3166,5.0
3177,3167,3.0
3177,3168,2.0
3177,3170,2.0
3177,3173,18.0
3177,3175,5.0
3177,3176,2.0
3177,3178,6.0
3177,3179,5.0
3177,3181,5.0
3177,3183,6.0
3177,3207,4.0
3178,3893,2.0
3181,3177,2.0
3182,2723,4.0
3190,150,12.0
3190,225,4.0
3190,1673,18.0
3190,1803,2.0
3190,2432,2.0
3190,2525,2.0
3190,2662,4.0
3190,2723,8.0
3190,2748,4.0
3190,2805,10.0
3190,2837,2.0
3190,2880,2.0
3190,2915,2.0
3190,2937,2.0
3190,2944,4.0
3190,2946,2.0
3190,2954,2.0
3190,2976,2.0
3190,3042,2.0
3190,3048,2.0
3190,3055,2.0
3190,3074,4.0
3190,3099,6.0
3190,3114,6.0
3190,3115,2.0
3190,3128,2.0
3190,3134,4.0
3190,3138,2.0
3190,3145,2.0
3190,3148,2.0
3190,3155,4.0
3190,3163,4.0
3190,3209,28.0
3190,3343,2.0
3190,3350,2.0
3190,3353,2.0
3190,3356,4.0
3190,3360,4.0
3190,3372,2.0
3190,3375,4.0
3190,3387,4.0
3190,3411,2.0
3190,3422,2.0
3190,3427,2.0
3190,3429,2.0
3190,3430,2.0
3190,3433,2.0
3190,3435,2.0
3190,3449,2.0
3190,3450,4.0
3190,3456,2.0
3190,3466,2.0
3190,3469,4.0
3190,3476,2.0
3190,3490,4.0
3190,3506,2.0
3190,3587,2.0
3190,3593,2.0
3190,3605,2.0
3190,3761,2.0
3190,3762,2.0
3190,3766,2.0
3190,3767,2.0
3190,3769,2.0
3190,3822,4.0
3190,3985,2.0
3190,4142,2.0
3197,225,4.0
3197,1673,14.0
3197,2548,2.0
3197,2561,4.0
3197,2583,4.0
3197,2612,2.0
3197,2680,2.0
3197,2698,2.0
3197,2723,2.0
3197,2731,2.0
3197,2736,4.0
3197,2748,2.0
3197,2756,4.0
3197,2759,4.0
3197,2760,2.0
3197,2761,4.0
3197,2768,2.0
3197,2777,8.0
3197,2805,4.0
3197,2866,2.0
3197,2878,4.0
3197,2943,2.0
3197,2954,2.0
3197,2967,4.0
3197,2971,4.0
3197,3004,2.0
3197,3010,6.0
3197,3024,2.0
3197,3025,6.0
3197,3037,8.0
3197,3054,2.0
3197,3071,2.0
3197,3110,2.0
3197,3112,2.0
3197,3124,4.0
3202,3484,2.0
3204,1666,10.0
3208,3197,2.0
3209,8,7.0
3209,225,145.0
3209,354,4.0
3209,474,3.0
3209,1239,3.0
3209,1287,3.0
3209,1340,11.0
3209,1381,7.0
3209,1673,13.0
3209,1803,8.0
3209,1889,5.0
3209,2085,12.0
3209,2220,11.0
3209,2432,11.0
3209,2525,5.0
3209,2577,7.0
3209,2589,18.0
3209,2592,5.0
3209,2630,3.0
3209,2723,56.0
3209,2736,5.0
3209,2777,6.0
3209,2803,10.0
3209,2805,158.0
3209,2826,5.0
3209,2914,4.0
3209,2918,25.0
3209,2960,83.0
3209,2964,12.0
3209,2976,17.0
3209,2985,32.0
3209,3027,5.0
3209,3036,2.0
3209,3043,9.0
3209,3129,2.0
3209,3161,3.0
3209,3174,29.0
3209,3178,3.0
3209,3190,11.0
3209,3192,18.0
3209,3205,3.0
3209,3249,12.0
3209,3253,2.0
3209,3266,18.0
3209,3278,5.0
3209,3285,11.0
3209,3289,5.0
3209,3314,6.0
3209,3320,6.0
3209,3336,5.0
3209,3357,29.0
3209,3387,2.0
3209,3388,15.0
3209,3395,2.0
3209,3401,7.0
3209,3412,5.0
3209,3417,6.0
3209,3418,2.0
3209,3421,3.0
3209,3426,2.0
3209,3432,7.0
3209,3438,4.0
3209,3441,7.0
3209,3442,3.0
3209,3446,3.0
3209,3448,3.0
3209,3449,2.0
3209,3451,4.0
3209,3452,6.0
3209,3454,7.0
3209,3456,2.0
3209,3459,2.0
3209,3462,7.0
3209,3466,22.0
3209,3469,6.0
3209,3474,6.0
3209,3476,12.0
3209,3479,3.0
3209,3481,8.0
3209,3490,10.0
3209,3499,5.0
3209,3502,2.0
3209,3503,4.0
3209,3504,10.0
3209,3507,2.0
3209,3518,12.0
3209,3521,30.0
3209,3522,12.0
3209,3524,15.0
3209,3525,11.0
3209,3526,5.0
3209,3527,3.0
3209,3528,5.0
3209,3529,5.0
3209,3530,5.0
3209,3531,2.0
3209,3532,8.0
3209,3533,16.0
3209,3534,5.0
3209,3537,5.0
3209,3538,5.0
3209,3539,13.0
3209,3540,12.0
3209,3541,5.0
3209,3542,34.0
3209,3543,5.0
3209,3544,7.0
3209,3545,2.0
3209,3546,10.0
3209,3548,7.0
3209,3549,4.0
3209,3551,14.0
3209,3552,5.0
3209,3553,5.0
3209,3554,5.0
3209,3555,7.0
3209,3556,2.0
3209,3557,5.0
3209,3559,5.0
3209,3560,7.0
3209,3561,5.0
3209,3563,34.0
3209,3564,9.0
3209,3565,7.0
3209,3566,4.0
3209,3568,7.0
3209,3569,3.0
3209,3570,5.0
3209,3571,5.0
3209,3573,5.0
3209,3574,2.0
3209,3575,5.0
3209,3576,17.0
3209,3577,17.0
3209,3578,5.0
3209,3580,7.0
3209,3583,5.0
3209,3584,10.0
3209,3585,5.0
3209,3586,5.0
3209,3587,8.0
3209,3588,9.0
3209,3589,3.0
3209,3590,5.0
3209,3591,5.0
3209,3592,8.0
3209,3593,5.0
3209,3595,8.0
3209,3596,3.0
3209,3597,5.0
3209,3598,3.0
3209,3599,4.0
3209,3600,5.0
3209,3601,3.0
3209,3602,5.0
3209,3604,5.0
3209,3605,16.0
3209,3606,6.0
3209,3607,5.0
3209,3608,4.0
3209,3609,5.0
3209,3612,6.0
3209,3614,3.0
3209,3615,7.0
3209,3617,5.0
3209,3618,5.0
3209,3619,4.0
3209,3620,3.0
3209,3621,3.0
3209,3622,7.0
3209,3623,3.0
3209,3624,11.0
3209,3625,4.0
3209,3629,5.0
3209,3630,5.0
3209,3631,31.0
3209,3632,5.0
3209,3633,9.0
3209,3634,2.0
3209,3635,3.0
3209,3637,3.0
3209,3639,3.0
3209,3641,9.0
3209,3642,5.0
3209,3643,3.0
3209,3644,8.0
3209,3645,5.0
3209,3647,5.0
3209,3648,10.0
3209,3649,5.0
3209,3650,5.0
3209,3651,5.0
3209,3652,3.0
3209,3653,5.0
3209,3654,3.0
3209,3655,5.0
3209,3656,13.0
3209,3657,9.0
3209,3658,5.0
3209,3659,5.0
3209,3660,7.0
3209,3661,5.0
3209,3662,5.0
3209,3663,5.0
3209,3666,5.0
3209,3667,3.0
3209,3669,5.0
3209,3670,6.0
3209,3671,2.0
3209,3672,5.0
3209,3673,15.0
3209,3674,5.0
3209,3676,3.0
3209,3677,8.0
3209,3678,2.0
3209,3679,3.0
3209,3682,7.0
3209,3684,2.0
3209,3685,3.0
3209,3686,5.0
3209,3687,2.0
3209,3688,5.0
3209,3689,7.0
3209,3690,5.0
3209,3691,7.0
3209,3692,20.0
3209,3693,7.0
3209,3695,5.0
3209,3697,5.0
3209,3698,5.0
3209,3699,7.0
3209,3700,2.0
3209,3701,5.0
3209,3702,9.0
3209,3703,11.0
3209,3706,2.0
3209,3707,15.0
3209,3709,18.0
3209,3710,2.0
3209,3711,5.0
3209,3712,11.0
3209,3713,14.0
3209,3715,5.0
3209,3716,2.0
3209,3717,13.0
3209,3719,5.0
3209,3720,8.0
3209,3721,5.0
3209,3722,13.0
3209,3723,9.0
3209,3724,5.0
3209,3725,5.0
3209,3727,48.0
3209,3728,3.0
3209,3732,40.0
3209,3733,7.0
3209,3734,8.0
3209,3736,10.0
3209,3737,9.0
3209,3738,4.0
3209,3739,2.0
3209,3740,7.0
3209,3741,5.0
3209,3742,2.0
3209,3743,21.0
3209,3744,11.0
3209,3746,2.0
3209,3747,5.0
3209,3748,7.0
3209,3749,13.0
3209,3750,2.0
3209,3751,3.0
3209,3752,6.0
3209,3753,7.0
3209,3754,7.0
3209,3755,20.0
3209,3756,5.0
3209,3757,7.0
3209,3758,5.0
3209,3759,13.0
3209,3760,6.0
3209,3761,10.0
3209,3762,9.0
3209,3763,42.0
3209,3764,3.0
3209,3765,5.0
3209,3766,7.0
3209,3767,9.0
3209,3768,7.0
3209,3769,16.0
3209,3770,5.0
3209,3771,7.0
3209,3772,13.0
3209,3773,12.0
3209,3774,7.0
3209,3775,3.0
3209,3776,2.0
3209,3777,2.0
3209,3778,5.0
3209,3779,21.0
3209,3780,47.0
3209,3781,23.0
3209,3782,3.0
3209,3784,7.0
3209,3785,7.0
3209,3786,7.0
3209,3787,7.0
3209,3789,5.0
3209,3790,6.0
3209,3791,6.0
3209,3792,7.0
3209,3793,5.0
3209,3794,4.0
3209,3795,6.0
3209,3796,19.0
3209,3797,5.0
3209,3798,11.0
3209,3799,5.0
3209,3800,24.0
3209,3801,5.0
3209,3802,5.0
3209,3803,8.0
3209,3804,14.0
3209,3805,9.0
3209,3806,7.0
3209,3807,5.0
3209,3808,7.0
3209,3809,5.0
3209,3810,3.0
3209,3811,5.0
3209,3812,5.0
3209,3813,3.0
3209,3814,8.0
3209,3815,13.0
3209,3816,23.0
3209,3817,12.0
3209,3818,3.0
3209,3820,2.0
3209,3821,11.0
3209,3822,9.0
3209,3823,8.0
3209,3824,7.0
3209,3825,5.0
3209,3826,12.0
3209,3827,5.0
3209,3828,10.0
3209,3829,3.0
3209,3830,20.0
3209,3831,5.0
3209,3832,5.0
3209,3833,5.0
3209,3834,5.0
3209,3835,15.0
3209,3836,5.0
3209,3838,9.0
3209,3839,5.0
3209,3840,4.0
3209,3841,6.0
3209,3842,5.0
3209,3843,5.0
3209,3844,9.0
3209,3845,5.0
3209,3846,5.0
3209,3847,51.0
3209,3848,7.0
3209,3849,5.0
3209,3850,7.0
3209,3851,6.0
3209,3852,6.0
3209,3853,5.0
3209,3854,42.0
3209,3855,5.0
3209,3857,5.0
3209,3858,7.0
3209,3859,2.0
3209,3860,38.0
3209,3862,9.0
3209,3863,2.0
3209,3864,16.0
3209,3865,18.0
3209,3866,5.0
3209,3867,22.0
3209,3868,8.0
3209,3869,5.0
3209,3870,9.0
3209,3872,7.0
3209,3873,2.0
3209,3874,4.0
3209,3876,8.0
3209,3877,5.0
3209,3878,5.0
3209,3879,7.0
3209,3880,5.0
3209,3881,7.0
3209,3882,16.0
3209,3883,5.0
3209,3884,15.0
3209,3885,15.0
3209,3886,5.0
3209,3887,10.0
3209,3888,5.0
3209,3889,5.0
3209,3890,3.0
3209,3891,5.0
3209,3892,19.0
3209,3893,19.0
3209,3894,13.0
3209,3895,3.0
3209,3896,7.0
3209,3897,2.0
3209,3898,9.0
3209,3899,7.0
3209,3900,3.0
3209,3901,8.0
3209,3902,20.0
3209,3903,3.0
3209,3905,2.0
3209,3906,26.0
3209,3907,5.0
3209,3908,5.0
3209,3909,2.0
3209,3910,3.0
3209,3911,11.0
3209,3912,3.0
3209,3914,9.0
3209,3915,3.0
3209,3916,20.0
3209,3917,3.0
3209,3918,9.0
3209,3919,4.0
3209,3920,66.0
3209,3921,12.0
3209,3922,8.0
3209,3923,30.0
3209,3924,5.0
3209,3925,2.0
3209,3926,13.0
3209,3927,18.0
3209,3928,3.0
3209,3929,23.0
3209,3930,3.0
3209,3932,3.0
3209,3933,17.0
3209,3934,5.0
3209,3935,7.0
3209,3936,11.0
3209,3938,7.0
3209,3939,9.0
3209,3940,5.0
3209,3941,7.0
3209,3943,16.0
3209,3944,3.0
3209,3945,5.0
3209,3946,2.0
3209,3947,5.0
3209,3948,6.0
3209,3949,5.0
3209,3950,3.0
3209,3951,5.0
3209,3952,3.0
3209,3953,3.0
3209,3954,3.0
3209,3955,5.0
3209,3956,41.0
3209,3958,3.0
3209,3959,7.0
3209,3960,5.0
3209,3961,17.0
3209,3962,9.0
3209,3963,2.0
3209,3965,5.0
3209,3966,4.0
3209,3967,4.0
3209,3968,2.0
3209,3969,6.0
3209,3970,5.0
3209,3971,5.0
3209,3972,5.0
3209,3974,14.0
3209,3975,13.0
3209,3976,9.0
3209,3978,5.0
3209,3979,2.0
3209,3980,2.0
3209,3981,5.0
3209,3982,5.0
3209,3983,9.0
3209,3985,11.0
3209,3986,3.0
3209,3987,7.0
3209,3988,5.0
3209,3989,5.0
3209,3991,5.0
3209,3992,10.0
3209,3993,11.0
3209,3994,5.0
3209,3995,14.0
3209,3996,41.0
3209,3998,7.0
3209,3999,13.0
3209,4001,7.0
3209,4002,4.0
3209,4003,10.0
3209,4004,5.0
3209,4005,5.0
3209,4006,9.0
3209,4007,5.0
3209,4008,5.0
3209,4009,10.0
3209,4010,17.0
3209,4011,15.0
3209,4012,13.0
3209,4013,15.0
3209,4014,11.0
3209,4016,9.0
3209,4017,4.0
3209,4018,2.0
3209,4019,2.0
3209,4020,19.0
3209,4021,5.0
3209,4022,30.0
3209,4024,11.0
3209,4025,5.0
3209,4026,13.0
3209,4027,5.0
3209,4028,5.0
3209,4029,5.0
3209,4030,5.0
3209,4031,5.0
3209,4032,7.0
3209,4033,44.0
3209,4034,5.0
3209,4035,22.0
3209,4036,35.0
3209,4037,7.0
3209,4038,7.0
3209,4039,15.0
3209,4040,2.0
3209,4041,7.0
3209,4042,5.0
3209,4043,7.0
3209,4044,12.0
3209,4045,9.0
3209,4046,9.0
3209,4047,5.0
3209,4048,3.0
3209,4049,6.0
3209,4050,7.0
3209,4051,7.0
3209,4052,5.0
3209,4053,5.0
3209,4054,5.0
3209,4055,6.0
3209,4056,5.0
3209,4059,5.0
3209,4060,7.0
3209,4061,10.0
3209,4062,5.0
3209,4063,13.0
3209,4067,5.0
3209,4068,9.0
3209,4069,7.0
3209,4070,9.0
3209,4071,5.0
3209,4072,7.0
3209,4074,3.0
3209,4075,19.0
3209,4077,5.0
3209,4078,3.0
3209,4079,2.0
3209,4080,4.0
3209,4081,3.0
3209,4082,7.0
3209,4083,5.0
3209,4084,21.0
3209,4085,2.0
3209,4087,5.0
3209,4088,7.0
3209,4089,5.0
3209,4090,13.0
3209,4091,8.0
3209,4092,10.0
3209,4093,14.0
3209,4094,16.0
3209,4095,2.0
3209,4096,4.0
3209,4098,7.0
3209,4099,9.0
3209,4100,7.0
3209,4101,7.0
3209,4105,5.0
3209,4106,15.0
3209,4107,2.0
3209,4108,24.0
3209,4109,21.0
3209,4110,9.0
3209,4111,17.0
3209,4112,28.0
3209,4113,21.0
3209,4114,5.0
3209,4115,9.0
3209,4116,7.0
3209,4117,10.0
3209,4118,2.0
3209,4119,7.0
3209,4120,11.0
3209,4121,7.0
3209,4122,27.0
3209,4123,5.0
3209,4124,6.0
3209,4125,13.0
3209,4126,4.0
3209,4127,52.0
3209,4128,2.0
3209,4129,17.0
3209,4130,7.0
3209,4131,5.0
3209,4132,7.0
3209,4134,94.0
3209,4135,3.0
3209,4136,10.0
3209,4137,4.0
3209,4138,7.0
3209,4139,2.0
3209,4140,3.0
3209,4141,11.0
3209,4142,6.0
